business_id,business_name,business_url,location,is_business_closed,year_established,overall_rating,num_reviews,menu_url,menu_items_scraped_flag,price_range,phone_number,num_reviews_5_stars,num_reviews_4_stars,num_reviews_3_stars,num_reviews_2_stars,num_reviews_1_star,address_line1,city,region_code,postal_code,country_code,categories,top_food_items,monthly_ratings_by_year
lD3qc5CidZj1yRi1p0xl6g,The Fat Shallot Food Truck,/biz/the-fat-shallot-food-truck-chicago-4,"Chicago, IL",0,2013,4.5,200,,0,$11-30,(773) 893-0826,123,49,13,9,6,150 S Wacker Dr,Chicago,IL,60606,US,"{Food Trucks,American (Traditional),Caterers}","{fat shallot breakfast sandwich,truffle blt,buffalo chicken sandwich,spicy sesame,turkey sandwich,reuben,texas toast,polish sausage}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2017"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 5], [5, 4.5], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5]]}"
7xpf5VhK73NN3gcb4gbMCA,Epic Burger,/biz/epic-burger-chicago,"Chicago, IL",0,2008,3.5,793,,0,$11-30,(312) 913-1373,208,261,184,95,45,517 S State St,Chicago,IL,60605,US,{Burgers},"{turkey burger,wheat bun,horseradish havarti}","{""2016"": [[0, 4], [1, 3.5], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 3.5], [7, 3.5], [8, 3], [9, 2.5], [10, 3], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 2.5], [6, 2.5], [7, 3], [8, 3], [9, 3], [10, 3.5], [11, 3.5]], ""2019"": [[0, 3.5], [1, 3], [2, 3], [3, 2.5], [4, 2], [5, 2], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]}"
-3NATs0hi6y0ORyEC4q7Ew,Mary’s Morning Mix Up,/biz/marys-morning-mix-up-brookfield-2,"Chicago, IL",0,2013,4.5,198,,0,$11-30,(708) 387-0552,133,38,10,11,6,9110 Broadway Ave,Brookfield,IL,60513,US,"{Breakfast & Brunch,Juice Bars & Smoothies,American (Traditional)}","{french toast,green eggs and ham,veggie skillet,chorizo benedict,chorizo skillet,lemon blueberry,feta and spinach omelette,skirt steak and eggs,navy bean soup,southern benedict}","{""2016"": [[3, 5], [4, 4.5], [5, 4.5], [6, 4], [7, 4.5], [8, 5], [9, 4.5], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
Ope9rcoWasqIWBvtEmcfsQ,First Slice Pie Cafe,/biz/first-slice-pie-cafe-chicago-5,"Chicago, IL",0,2012,4.5,351,,0,Under $10,(773) 275-4297,201,94,31,15,10,5357 N Ashland Ave,Chicago,IL,60640,US,"{Cafes,Coffee & Tea}","{french silk,michigan sour cherry pie,apple pie,coffee toffee,balsamic raspberry pear pie,polka dot pie,blueberry cheesecake pie,strawberry rhubarb,cherry hand pies,chicken curry sandwich}","{""2016"": [[0, 4.5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 3.5], [8, 4], [9, 3.5], [10, 4], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4.5], [4, 5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5]]}"
tezausSlz9qoapwGymYoPg,Hearth And Crust,/biz/hearth-and-crust-chicago,"Chicago, IL",0,2017,4.5,132,,0,$11-30,(773) 516-4800,92,24,7,6,3,3608 W Irving Park Rd,Chicago,IL,60618,US,"{Pizza,Seafood,Cocktail Bars}","{pork chop,sausage pizza,duck breast,fire roasted chicken,grilled caesar salad,tiramisu,duck risotto}","{""2017"": [[6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 3.5], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
B5CpZsEZJqRsKVYU7nWDDg,The Aberdeen Tap,/biz/the-aberdeen-tap-chicago-2,"Chicago, IL",0,,4.5,340,,0,$11-30,(312) 929-3845,177,121,21,4,17,440 N Aberdeen St,Chicago,IL,60642,US,"{Bars,American (Traditional),Breakfast & Brunch}","{duck,gator,chee vaps,chee vap,chili,cubano,lamb,short rib grinder}","{""2016"": [[0, 4], [1, 4], [2, 5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 3.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2018"": [[0, 5], [1, 4.5], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 3], [3, 3], [4, 3], [5, 3], [6, 2.5], [7, 3.5], [8, 3.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]}"
MOlVjU7jVan6PwkhPZR5Sg,Rex Italian Foods,/biz/rex-italian-foods-norridge,"Chicago, IL",0,1993,4.5,284,,0,Under $10,(708) 457-0177,179,56,15,17,17,4431 N Harlem Ave,Norridge,IL,60706,US,{Italian},"{italian sub,meat lasagna,polenta,sicilian schiacciata,rex italian beef,spinach lasagna,chicken parmigiana,roast beef sub}","{""2016"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 5], [11, 5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2020"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 4.5], [6, 4.5], [7, 3], [8, 3.5], [9, 4]]}"
kPt3MMzO1njXvxNiveygRA,Temporis,/biz/temporis-chicago,"Chicago, IL",0,,4.5,90,,0,Above $61,(773) 697-4961,68,9,9,3,1,933 N Ashland Ave,Chicago,IL,60622,US,{American (New)},"{foie gras,venison,escargot,spring pea risotto,caviar,super premium white truffle,octopus,iberico,arugula salad,wild mushroom consume}","{""2017"": [[3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
2K4oXmzdRhw1XNQ2WMviOw,Edgebrook Coffee Shop,/biz/edgebrook-coffee-shop-chicago,"Chicago, IL",0,2013,4.5,171,,0,Under $10,(773) 657-3974,113,38,8,4,8,6322 N Central Ave,Chicago,IL,60646,US,"{Coffee & Tea,Breakfast & Brunch,American (Traditional)}","{pulled pork,homemade chicken chorizo,pound cake french toast,buddy cakes,poached eggs,scrambled eggs,hash special,butter bun}","{""2016"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 4], [9, 4], [10, 3.5], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4], [7, 4.5], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
0jxO2gCuNI6rTz9R1xHBig,First Slice,/biz/first-slice-chicago-4,"Chicago, IL",0,2010,4.5,124,,0,Under $10,(773) 267-0169,76,35,9,3,1,4664 N Manor Ave,Chicago,IL,60625,US,"{American (New),Cafes}","{michigan sour cherry pie,french silk pie,mediterranean quiche,balsamic raspberry pear pie,curry chicken style salad,coffee braised pork burrito,duck confit and mozzarella sandwich,turkey chili}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2017"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
OPjXdkm5y_ARr6oyeEOMfg,Fairgrounds Coffee and Tea,/biz/fairgrounds-coffee-and-tea-chicago,"Chicago, IL",0,,4.5,260,,0,$11-30,(773) 770-3444,152,71,16,14,7,1620 N Milwaukee Ave,Chicago,IL,60647,US,"{Breakfast & Brunch,Cafes}","{bad hass avocado toast,mama told me acai bowl,goldie's lox platter,huevos rancheros,americano}","{""2017"": [[3, 4.5], [4, 4], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5]]}"
KtBH-9iu5OKxBFfq4gy9Zw,Café Colao,/biz/caf%C3%A9-colao-chicago-2,"Chicago, IL",0,2002,4,196,,0,Under $10,(773) 799-8454,110,43,13,7,23,2638 W Division St,Chicago,IL,60622,US,"{Bakeries,Breakfast & Brunch,Puerto Rican}","{coconut oatmeal,cubano,turkey sandwich,tripleta,medianoche sandwiches}","{""2016"": [[0, 4], [1, 4], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]}"
CKLQVlYIpZXiuuo4UoCdCw,The Fat Shallot - Lincoln Park,/biz/the-fat-shallot-lincoln-park-chicago-3,"Chicago, IL",0,,4.5,86,,0,$11-30,(773) 661-6335,66,12,2,3,3,2468 N Clark St,Chicago,IL,60603,US,"{Food Trucks,Sandwiches,Caterers}","{buffalo chicken sandwich,truffle blt sandwich,turkey sandwich,tomato bisque,chicken pesto,reuben sandwich}","{""2018"": [[9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 5], [3, 4.5], [4, 4.5], [5, 5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4.5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 4.5], [8, 4.5], [9, 3.5]]}"
_gIZM9kokVymvqan3Y3RLA,Antojitos Dona Maria,/biz/antojitos-dona-maria-summit,"Chicago, IL",0,,4.5,87,,0,Under $10,(708) 924-5167,65,13,2,4,3,6121 S Archer Rd,Summit,IL,60501,US,"{Mexican,Latin American}","{pozole,sopes,gordita,carne asada,pollo en mole,pork belly taco,camarones a la diabla,lomo en chile de arbol,cecina enchiladas,chilaquiles verdes}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 5], [4, 5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
wsox4oAdEk94m6YploUfdA,Gemini,/biz/gemini-chicago,"Chicago, IL",0,2009,4,503,,0,$11-30,(773) 525-2522,188,185,67,47,16,2075 N Lincoln Ave,Chicago,IL,60614,US,"{American (New),Bars}","{short rib ravioli,beet salad,steak frites,mushroom risotto,crab cake,apple crisp,halibut,duck confit,fried chicken,cookie skillet}","{""2016"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4], [5, 3.5], [6, 4], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2017"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4], [4, 5], [5, 4.5], [6, 4], [7, 4], [8, 3.5], [9, 3.5], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
ccObOpyzdXViCmCENTK2mg,Politan Row - Chicago,/biz/politan-row-chicago-chicago-4,"Chicago, IL",0,,4,88,,0,$11-30,(312) 278-3040,40,30,12,3,3,111 N Aberdeen,Chicago,IL,60607,US,{Food Court},"{fried spam,spam musubi,beef rendang,pork cutlet,coriander chicken,kerala fried chicken,bi bim bap,seafood gumbo,empanadas,smashed radish}","{""2019"": [[4, 4.5], [5, 4], [6, 4.5], [7, 4], [8, 3.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]}"
TlQkZAtbBkvh2ZRQSl0iTQ,Smak-Tak Restaurant,/biz/smak-tak-restaurant-chicago,"Chicago, IL",0,1994,4.5,254,,0,$11-30,(773) 763-1123,146,73,15,8,12,5961 N Elston Ave,Chicago,IL,60646,US,"{Caterers,Polish}","{pierogi,stuffed cabbage rolls,breaded pork cutlet with mushrooms,chicken liver with onion,sweet cheese blintzes,silesian dumplings,ground veal cutlet with mushrooms,potato dumplings,breaded chicken breast}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 5], [4, 5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 4], [6, 4], [7, 4.5], [8, 5], [9, 5]]}"
9AXJmehEJ3hZqL2lmLeP5Q,Nando’s Peri-Peri,/biz/nandos-peri-peri-chicago-15,"Chicago, IL",0,1987,4,138,,0,$11-30,(312) 546-9723,52,45,16,6,19,1500 N Clybourn Ave,Chicago,IL,60610,US,"{South African,Chicken Shop,Portuguese}","{peri peri chicken,chicken breast,lemon herb chicken,portuguese rice,chicken thighs,lemon chicken wrap,chicken liver,boneless chicken,chicken pita pocket,whole roasted chicken}","{""2016"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3], [6, 3], [7, 3], [8, 3.5], [9, 3.5], [10, 4], [11, 4]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 3.5], [11, 3]], ""2018"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 4]]}"
e2Lrtjx60UZKDYa6OJjYzQ,Outdoor Grill,/biz/outdoor-grill-chicago,"Chicago, IL",0,,4.5,116,,0,Under $10,(773) 202-9980,68,36,8,2,2,3265 N Milwaukee Ave,Chicago,IL,60618,US,"{American (New),Greek,Fast Food}","{gyros plate,greek chicken kabob,gyro meal,chicken breast burger}","{""2016"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 3.5], [9, 3.5], [10, 3.5], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4]]}"
mWDZVQxJ5p6aNp7ipa6DEQ,Sumo Sushi and Hibachi,/biz/sumo-sushi-and-hibachi-chicago,"Chicago, IL",0,,4.5,297,,0,$11-30,(773) 477-8510,189,51,23,20,14,2936 N Broadway,Chicago,IL,60657,US,"{Sushi Bars,Japanese}","{dynamite roll,tuna roll,crazy salmon roll,tiger roll,sumo roll,shrimp tempura,love boat for,fantastic roll,salmon don,yummy yummy roll}","{""2016"": [[0, 4], [1, 4], [2, 3.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 3], [10, 3.5], [11, 4]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 3.5], [11, 4]], ""2018"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5]]}"
LXtSheHGNVAjY8DUMy9pqA,ChiTown Sandwich Club,/biz/chitown-sandwich-club-chicago,"Chicago, IL",0,2017,4,364,,0,Under $10,(773) 697-3271,233,60,27,15,29,2921 N Clark St,Chicago,IL,60657,US,"{Delis,Sandwiches,Breakfast & Brunch}","{new yorker sandwich,house special sandwich sub,macy's parade sandwich big,italian sub}","{""2016"": [[0, 4.5], [1, 4], [2, 4], [3, 3.5], [4, 3.5], [5, 3], [6, 2.5], [7, 4], [8, 4], [9, 4], [10, 3], [11, 3.5]], ""2017"": [[0, 4], [1, 4], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 3.5]], ""2018"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3]], ""2020"": [[0, 3], [1, 3], [2, 3], [3, 3], [4, 2.5], [5, 3], [6, 3], [7, 3], [8, 4], [9, 4]]}"
mGnNer7raiilgF0JWCpGtw,The Office,/biz/the-office-chicago,"Chicago, IL",0,,4.5,247,,0,Above $61,(312) 226-0868,168,35,17,12,15,955 W Fulton Market,Chicago,IL,60607,US,"{American (Traditional),Lounges}","{foie gras,mixologist,beef tartare,black truffle explosion,jamon iberico ham,steak tartare,white truffle,frothy egg white}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 3.5], [7, 3], [8, 3], [9, 3], [10, 3.5], [11, 3.5]], ""2020"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
Dh9MeZCwjKeP_xCLVSo8NQ,Joe’s Imports,/biz/joes-imports-chicago,"Chicago, IL",0,,4.5,135,,0,,(312) 736-1750,94,17,7,7,10,813 W Fulton Market,Chicago,IL,60607,US,"{Wine Bars,Tapas/Small Plates,Mediterranean}","{whipped ricotta,foie gras deviled eggs,duck egg raviolo,grilled octopus,smoked salmon toast,midnight pasta,lamb meatballs,honeycomb,pork belly,crab cake benedict}","{""2019"": [[2, 4.5], [3, 4.5], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 4.5], [11, 4]], ""2020"": [[0, 3.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 3.5], [8, 3], [9, 3.5]]}"
